work_root_id,root_title,metadata_decision,proposed_role,linking_page_count,linking_page_ids,scan_title,scan_url,scan_page_id,scan_revision_id,scan_touched_utc,scan_wikitext_bytes,scan_is_redirect,scan_exists_in_dump,scan_shared_root_count,scan_shared_candidate_count,scan_shared_conditioned_count,scan_shared_nonitalian_count,scan_shared_nonstandard_hold_count,scan_shared_existing_reference_count,scan_title_language_signals,activation_status
itws:980237,Quando vostri begli occhi un caro velo,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,980237,"Sannazzaro, Iacopo – Opere volgari, 1961 – BEIC 1914951.djvu","https://it.wikisource.org/wiki/Indice:Sannazzaro,_Iacopo_%E2%80%93_Opere_volgari,_1961_%E2%80%93_BEIC_1914951.djvu",625974,3545111,2026-07-30T09:40:25Z,32765,False,True,153,142,0,0,0,1,,metadata_only_not_activated
itws:989405,Quando vuol nuova catena,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,989405,"Zappi, Maratti - Rime II.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_II.pdf",482516,3593321,2026-08-02T21:07:48Z,927,False,True,170,144,0,0,0,0,,metadata_only_not_activated
itws:891789,Quando vuol sentir mia voce,historical_core_metadata_candidate,historical_general,1,891789,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:394232,"Quando, stanco dal corso, a Teti in seno",historical_core_metadata_candidate,historical_general,1,394232,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:746645,Quant'io verso l'Amor piú m'umilio,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746645,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:394875,Quant'è bello e vezzoso,historical_core_metadata_candidate,historical_general,1,394875,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:826872,"Quanta invidia ti porto, amica Sena",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,826872,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:980235,"Quante grazie vi rendo, amiche stelle",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,980235,"Sannazzaro, Iacopo – Opere volgari, 1961 – BEIC 1914951.djvu","https://it.wikisource.org/wiki/Indice:Sannazzaro,_Iacopo_%E2%80%93_Opere_volgari,_1961_%E2%80%93_BEIC_1914951.djvu",625974,3545111,2026-07-30T09:40:25Z,32765,False,True,153,142,0,0,0,1,,metadata_only_not_activated
itws:483555,Quante volte per mia troppa speranza,historical_core_metadata_candidate,historical_general,1,483555,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:826864,"Quanti dolci pensieri, alti disiri (Lucas)",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,826864,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:876392,Quanto Anfitrite gira,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,876392,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:394938,"Quanto da quel di pria, Francesco mio",historical_core_metadata_candidate,historical_general,1,394938,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:826846,Quanto dirne si de' non si può dire (Lucas),historical_core_metadata_candidate,historical_non_sonnet_poetry,1,826846,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:746814,"Quanto fra me piú penso, eo ne so meno",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746814,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:845068,Quanto la terra e l'acque han di gentile,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,845068,AA. VV. - Lirici marinisti.djvu,https://it.wikisource.org/wiki/Indice:AA._VV._-_Lirici_marinisti.djvu,515484,2837511,2026-07-30T08:48:30Z,8794,False,True,583,173,0,0,0,0,,metadata_only_not_activated
itws:67264,Quanto ricerco più libero farmi,historical_core_metadata_candidate,historical_general,1,67264,"Sannazzaro, Iacopo – Opere volgari, 1961 – BEIC 1914951.djvu","https://it.wikisource.org/wiki/Indice:Sannazzaro,_Iacopo_%E2%80%93_Opere_volgari,_1961_%E2%80%93_BEIC_1914951.djvu",625974,3545111,2026-07-30T09:40:25Z,32765,False,True,153,142,0,0,0,1,,metadata_only_not_activated
itws:826770,Quanto sia vana ogni speranza nostra (Lucas),historical_core_metadata_candidate,historical_non_sonnet_poetry,1,826770,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:483638,Quanto sia vana ogni speranza nostra (Simioni),historical_core_metadata_candidate,historical_non_sonnet_poetry,1,483638,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:745966,Quanto un granel di panico è minore,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,745966,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:989403,Quanto è dolce mirar dal lido asciutto,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,989403,"Zappi, Maratti - Rime II.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_II.pdf",482516,3593321,2026-08-02T21:07:48Z,927,False,True,170,144,0,0,0,0,,metadata_only_not_activated
itws:484477,Quanto è grande la bellezza,historical_core_metadata_candidate,historical_general,1,484477,"Lorenzo de' Medici - Opere, vol.2, Laterza, 1914.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.2,_Laterza,_1914.djvu",484064,3306587,2026-07-30T07:49:17Z,19594,False,True,19,16,0,0,0,0,,metadata_only_not_activated
itws:324420,Quantunque l'uom combatta in questa vita,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,324420,Le Rime di Cino da Pistoia.djvu,https://it.wikisource.org/wiki/Indice:Le_Rime_di_Cino_da_Pistoia.djvu,267268,2823012,2026-07-30T07:42:05Z,5732,False,True,317,142,0,0,0,112,,metadata_only_not_activated
itws:822496,"Quantunque volte, lasso! mi rimembra (Lucas)",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,822496,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:826897,Quasi colomba immacolata e pura,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,826897,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:740429,Quattr'omin son dipinti ne la rota,historical_core_metadata_candidate,historical_general,1,740429,Rimatori siculo-toscani del Dugento.djvu,https://it.wikisource.org/wiki/Indice:Rimatori_siculo-toscani_del_Dugento.djvu,740258,3090410,2026-07-30T18:52:33Z,21499,False,True,127,113,0,0,2,0,,metadata_only_not_activated
itws:916673,"Quattro destrier, quasi le piante alati",historical_core_metadata_candidate,historical_general,1,916673,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:579513,Quattro Milioni,nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,19,579513 | 579515 | 579519 | 579572 | 579588 | 579599 | 579865 | 579890 | 579923 | 580222 | 580363 | 580495 | 580722 | 580761 | 581199 | 581422 | 581437 | 581468 | 581505,"Emma Ivon - quattro milioni, Sommaruga, Roma, 1883.djvu","https://it.wikisource.org/wiki/Indice:Emma_Ivon_-_quattro_milioni,_Sommaruga,_Roma,_1883.djvu",579492,3557860,2026-07-30T11:09:29Z,1630,False,True,1,1,0,0,0,0,,metadata_only_not_activated
itws:306715,Quattro tribbunali in dua,nineteenth_century_bridge_metadata_candidate,standard_sonnets,1,306715,Sonetti romaneschi III.djvu,https://it.wikisource.org/wiki/Indice:Sonetti_romaneschi_III.djvu,305743,3842978,2026-07-30T22:32:14Z,35377,False,True,403,255,0,0,0,0,romanesco,metadata_only_not_activated
itws:850483,Quatuor problematum contra Nuncium Sidereum confutatio,historical_core_metadata_candidate,historical_general,1,850483,Le opere di Galileo Galilei III.djvu,https://it.wikisource.org/wiki/Indice:Le_opere_di_Galileo_Galilei_III.djvu,279799,3044610,2026-08-02T15:12:27Z,8400,False,True,14,5,0,1,0,0,,metadata_only_not_activated
itws:483583,"Que' begli occhi leggiadri, ch'Amor fanno",historical_core_metadata_candidate,historical_general,1,483583,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:483641,"Que' dolci primi miei pensieri, ond'io",historical_core_metadata_candidate,historical_general,1,483641,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:394275,Quegli aspidi lucenti,historical_core_metadata_candidate,historical_general,1,394275,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:394838,Quei che sotto l'incarco,historical_core_metadata_candidate,historical_general,1,394838,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:826948,Quel capro maladetto ha preso in uso (Lucas),historical_core_metadata_candidate,historical_non_sonnet_poetry,1,826948,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:845118,Quel ch'a la bella mia ladra d'amore,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,845118,AA. VV. - Lirici marinisti.djvu,https://it.wikisource.org/wiki/Indice:AA._VV._-_Lirici_marinisti.djvu,515484,2837511,2026-07-30T08:48:30Z,8794,False,True,583,173,0,0,0,0,,metadata_only_not_activated
itws:826926,Quel che l'Europa col mirabil ponte,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,826926,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:980264,Quel che veghiando mai non ebbi ardire,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,980264,"Sannazzaro, Iacopo – Opere volgari, 1961 – BEIC 1914951.djvu","https://it.wikisource.org/wiki/Indice:Sannazzaro,_Iacopo_%E2%80%93_Opere_volgari,_1961_%E2%80%93_BEIC_1914951.djvu",625974,3545111,2026-07-30T09:40:25Z,32765,False,True,153,142,0,0,0,1,,metadata_only_not_activated
itws:483667,"Quel dì, che al Soglio il gran Clemente ascese",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,483667,"Zappi, Maratti - Rime I.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_I.pdf",482514,3500952,2026-07-30T17:23:17Z,2107,False,True,961,98,0,0,0,0,,metadata_only_not_activated
itws:742764,Quel dí,nineteenth_century_bridge_metadata_candidate,standard_sonnets,1,742764,"Prati, Giovanni – Poesie varie, Vol. II, 1916 – BEIC 1901920.djvu","https://it.wikisource.org/wiki/Indice:Prati,_Giovanni_%E2%80%93_Poesie_varie,_Vol._II,_1916_%E2%80%93_BEIC_1901920.djvu",595890,3458149,2026-07-30T18:56:02Z,15223,False,True,188,169,0,0,0,0,,metadata_only_not_activated
itws:394941,"Quel ferro, oimè! che dal tuo corpo tolse",historical_core_metadata_candidate,historical_general,1,394941,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:394272,"Quel neo, quel vago neo",historical_core_metadata_candidate,historical_general,1,394272,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:822545,"Quel vago impallidir, che 'l dolce riso (Lucas)",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,822545,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:483636,"Quel, ch'io amavo giá con piú disio",historical_core_metadata_candidate,historical_general,1,483636,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:395163,"Quell'io Marin, quell'io, che sí nomato",historical_core_metadata_candidate,historical_general,1,395163,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:980254,Quella c'a l'umil suon di Sorga nacque,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,980254,"Sannazzaro, Iacopo – Opere volgari, 1961 – BEIC 1914951.djvu","https://it.wikisource.org/wiki/Indice:Sannazzaro,_Iacopo_%E2%80%93_Opere_volgari,_1961_%E2%80%93_BEIC_1914951.djvu",625974,3545111,2026-07-30T09:40:25Z,32765,False,True,153,142,0,0,0,1,,metadata_only_not_activated
itws:845599,Quella che tutta vezzi e leggiadria,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,845599,AA. VV. - Lirici marinisti.djvu,https://it.wikisource.org/wiki/Indice:AA._VV._-_Lirici_marinisti.djvu,515484,2837511,2026-07-30T08:48:30Z,8794,False,True,583,173,0,0,0,0,,metadata_only_not_activated
itws:481031,Quella di cui i' son veracemente,historical_core_metadata_candidate,historical_general,1,481031,Le Rime di Cino da Pistoia.djvu,https://it.wikisource.org/wiki/Indice:Le_Rime_di_Cino_da_Pistoia.djvu,267268,2823012,2026-07-30T07:42:05Z,5732,False,True,317,142,0,0,0,112,,metadata_only_not_activated
itws:394962,"Quella insegna, signor, candida e pura",historical_core_metadata_candidate,historical_general,1,394962,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:479920,Quella virtù che 'l terzo cielo infonde,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,479920,Le Rime di Cino da Pistoia.djvu,https://it.wikisource.org/wiki/Indice:Le_Rime_di_Cino_da_Pistoia.djvu,267268,2823012,2026-07-30T07:42:05Z,5732,False,True,317,142,0,0,0,112,,metadata_only_not_activated
itws:483732,Quella virtú che t'ha prodotto ed ale,historical_core_metadata_candidate,historical_general,1,483732,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:989399,"Quella, che alzando fiammeggiante spada",historical_core_metadata_candidate,historical_general,1,989399,"Zappi, Maratti - Rime II.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_II.pdf",482516,3593321,2026-08-02T21:07:48Z,927,False,True,170,144,0,0,0,0,,metadata_only_not_activated
itws:394945,Quelle de' miei piacer dolci e lascivi,historical_core_metadata_candidate,historical_general,1,394945,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:483714,"Quelle vaghe dolcezze, che Amor pose",historical_core_metadata_candidate,historical_general,1,483714,"Lorenzo de' Medici - Opere, vol.1, Laterza, 1913.djvu","https://it.wikisource.org/wiki/Indice:Lorenzo_de'_Medici_-_Opere,_vol.1,_Laterza,_1913.djvu",483359,3525005,2026-07-30T07:45:48Z,19422,False,True,127,126,0,0,0,0,,metadata_only_not_activated
itws:307196,"Quer che cce vò, cce vò",nineteenth_century_bridge_metadata_candidate,standard_sonnets,1,307196,Sonetti romaneschi IV.djvu,https://it.wikisource.org/wiki/Indice:Sonetti_romaneschi_IV.djvu,305744,3499202,2026-07-30T22:32:14Z,36807,False,True,404,250,0,0,0,0,romanesco,metadata_only_not_activated
itws:883516,"Quest'ambrosia del ciel, che in terra vino",historical_core_metadata_candidate,historical_general,1,883516,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:394237,Quest'animata Notte,historical_core_metadata_candidate,historical_general,1,394237,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:883511,"Quest'onda, che di porpora si tinge",historical_core_metadata_candidate,historical_general,1,883511,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:980211,Questa anima real che di valore,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,980211,"Sannazzaro, Iacopo – Opere volgari, 1961 – BEIC 1914951.djvu","https://it.wikisource.org/wiki/Indice:Sannazzaro,_Iacopo_%E2%80%93_Opere_volgari,_1961_%E2%80%93_BEIC_1914951.djvu",625974,3545111,2026-07-30T09:40:25Z,32765,False,True,153,142,0,0,0,1,,metadata_only_not_activated
itws:481111,Questa che 'l cor m'accende,historical_core_metadata_candidate,historical_general,1,481111,Le Rime di Cino da Pistoia.djvu,https://it.wikisource.org/wiki/Indice:Le_Rime_di_Cino_da_Pistoia.djvu,267268,2823012,2026-07-30T07:42:05Z,5732,False,True,317,142,0,0,0,112,,metadata_only_not_activated
itws:43906,"Questa che in bianco ammanto, e in bianco velo",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,43906,"Zappi, Maratti - Rime I.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_I.pdf",482514,3500952,2026-07-30T17:23:17Z,2107,False,True,961,98,0,0,0,0,,metadata_only_not_activated
itws:987381,Questa di fino argento,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,987381,"Zappi, Maratti - Rime II.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_II.pdf",482516,3593321,2026-08-02T21:07:48Z,927,False,True,170,144,0,0,0,0,,metadata_only_not_activated
itws:989159,"Questa fresca valletta, e questo fonte",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,989159,"Zappi, Maratti - Rime II.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_II.pdf",482516,3593321,2026-08-02T21:07:48Z,927,False,True,170,144,0,0,0,0,,metadata_only_not_activated
itws:746780,Questa gnuda d'Amore eo ammantai,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746780,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:394835,Questa in ricca tabella,historical_core_metadata_candidate,historical_general,1,394835,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:879532,"Questa mia lingua, e queste labbra appena",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,879532,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:821316,Questa rosa novella (Lucas),historical_core_metadata_candidate,historical_non_sonnet_poetry,1,821316,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:826884,"Questa vita mortal, che 'n una o 'n due",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,826884,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:845151,"Questa è l'urna, o guerrier, ch'entro il suo seno",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,845151,AA. VV. - Lirici marinisti.djvu,https://it.wikisource.org/wiki/Indice:AA._VV._-_Lirici_marinisti.djvu,515484,2837511,2026-07-30T08:48:30Z,8794,False,True,583,173,0,0,0,0,,metadata_only_not_activated
itws:394430,"Questa, che 'l bianco piè di Citerea",historical_core_metadata_candidate,historical_general,1,394430,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:878459,"Questa, che 'l buon Vulcano",historical_core_metadata_candidate,historical_general,1,878459,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:394448,"Questa, che 'l busto in mille groppi a l'orno",historical_core_metadata_candidate,historical_general,1,394448,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:394833,"Questa, che 'n atto supplice e pentita",historical_core_metadata_candidate,historical_general,1,394833,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:879996,"Questa, che del bel Mincio illustra i liti",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,879996,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:826878,"Questa, che tanti secoli già stese (Lucas)",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,826878,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:876383,"Questa, che tra le man nuova mi suona",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,876383,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:845388,Queste a cui chiaro stil mille comparte,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,845388,AA. VV. - Lirici marinisti.djvu,https://it.wikisource.org/wiki/Indice:AA._VV._-_Lirici_marinisti.djvu,515484,2837511,2026-07-30T08:48:30Z,8794,False,True,583,173,0,0,0,0,,metadata_only_not_activated
itws:881839,"Queste mie labbra, e questa lingua appena",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,881839,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
