review_id,checkpoint_4b_decision,review_unit_type,work_root_count,projected_wikitext_bytes,work_root_ids,representative_root_titles,scan_titles,scan_title_language_signals,scan_group_conditioned_count,scan_group_nonitalian_count,scan_group_nonstandard_hold_count,review_status,required_action,activation_status
itws-4b-review-0120,hold_no_direct_scan_link,work_root,1,3440,itws:59725,Confessione di Norcia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0121,hold_no_direct_scan_link,work_root,1,1448,itws:74180,Congedo (Ragusa Moleti),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0122,hold_no_direct_scan_link,work_root,1,2784,itws:36237,Contra lo meo volire,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0123,hold_no_direct_scan_link,work_root,1,2492,itws:514268,Contratto di acquisto della baia di Assab,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0124,hold_no_direct_scan_link,work_root,1,613,itws:159432,"Contro i detrattori delle sue tragedie (Alfieri, 1912)",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0125,hold_no_direct_scan_link,work_root,1,2978,itws:87956,Contro i dissidi tra Originari e Forestieri,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0126,hold_no_direct_scan_link,work_root,1,3115,itws:237092,Convenzione Clary-Medici,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0127,hold_no_direct_scan_link,work_root,1,425848,itws:29655,Convivio,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0128,hold_no_direct_scan_link,work_root,1,972,itws:77221,"Coprite, o muse, di color funebre",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0129,hold_no_direct_scan_link,work_root,1,1154,itws:19980,Coro dei crociati e pellegrini,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0130,hold_no_direct_scan_link,work_root,1,987,itws:1021901,Cosi com' nell'oscuro alluma il raggio,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0131,hold_no_direct_scan_link,work_root,1,16695,itws:678128,Costituzione del Regno di Corsica,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0132,hold_no_direct_scan_link,work_root,1,15016,itws:168827,Costituzione dell'Impero del Giappone (1889),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0133,hold_no_direct_scan_link,work_root,1,9501,itws:706760,Costituzione di 17 articoli,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0134,hold_no_direct_scan_link,work_root,1,12957,itws:963369,Creditor galante,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0135,hold_no_direct_scan_link,work_root,1,637,itws:370409,Cronaca senese,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0136,hold_no_direct_scan_link,work_root,1,379075,itws:63044,Cronica,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0137,hold_no_direct_scan_link,work_root,1,1094,itws:71313,Cuore ingenuo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0138,hold_no_direct_scan_link,work_root,1,19133,itws:72123,Custodi di quella fede,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0139,hold_no_direct_scan_link,work_root,1,1604,itws:36694,D'Amor distretto vivo doloroso,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0140,hold_no_direct_scan_link,work_root,1,2441,itws:35648,D'amoroso paese,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0141,hold_no_direct_scan_link,work_root,1,1020,itws:71505,"D'ozio, e di vino, e di vivande pieno",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0142,hold_no_direct_scan_link,work_root,1,13237,itws:72160,Da grave sventura,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0143,hold_no_direct_scan_link,work_root,1,6305,itws:72111,Da questa pacifica,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0144,hold_no_direct_scan_link,work_root,1,15459,itws:337484,Dafne,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0145,hold_no_direct_scan_link,work_root,1,974,itws:187377,Dal suo infinito Amor sospinto Dio,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0146,hold_no_direct_scan_link,work_root,1,710,itws:31925,Dal zoppo genitore,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0147,hold_no_direct_scan_link,work_root,1,32907,itws:72121,Dall'alto dell'apostolico seggio,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0148,hold_no_direct_scan_link,work_root,1,4298,itws:54142,Dall'Elogio d'un Pazzo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0149,hold_no_direct_scan_link,work_root,1,16945,itws:50172,De Babilonia civitate infernali,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0150,hold_no_direct_scan_link,work_root,1,13692,itws:50171,De Ierusalem celesti,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0151,hold_no_direct_scan_link,work_root,1,1850,itws:36271,De le mia disïanza,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0152,hold_no_direct_scan_link,work_root,1,4223,itws:31440,De lunularum quadratura,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0153,hold_no_direct_scan_link,work_root,1,1102,itws:77189,De Nativitate Christi,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0154,hold_no_direct_scan_link,work_root,1,2337,itws:53843,Decadenza e rinnovazione dell'Arte,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0155,hold_no_direct_scan_link,work_root,1,189554,itws:1343,Dei delitti e delle pene,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0156,hold_no_direct_scan_link,work_root,1,437986,itws:33145,Dei difetti della giurisprudenza,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0157,hold_no_direct_scan_link,work_root,1,1093,itws:356925,Del letto marital questa è la sponda,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0158,hold_no_direct_scan_link,work_root,1,2464,itws:36996,Del meo voler dir l'ombra,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0159,hold_no_direct_scan_link,work_root,1,37657,itws:3089,Del trionfo della libertà,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0160,hold_no_direct_scan_link,work_root,1,89070,itws:103599,Della eccellenza e dignità delle donne,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0161,hold_no_direct_scan_link,work_root,1,40967,itws:83773,Della generazione de' mostri,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0162,hold_no_direct_scan_link,work_root,1,5221,itws:53845,Della Morale Epicurea,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0163,hold_no_direct_scan_link,work_root,1,537,itws:352288,Della poltroneria tale è il diletto,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0164,hold_no_direct_scan_link,work_root,1,43540,itws:92380,Della presente condizione delle donne e del loro avvenire,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0165,hold_no_direct_scan_link,work_root,1,29182,itws:8857,Detti e sentenze memorabili,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0166,hold_no_direct_scan_link,work_root,1,4849,itws:61317,Detto del gatto lupesco,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0167,hold_no_direct_scan_link,work_root,1,5058,itws:51029,Di alcuni marmi e rocce della Valtellina,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0168,hold_no_direct_scan_link,work_root,1,1191,itws:19990,Di canti di gioia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0169,hold_no_direct_scan_link,work_root,1,10571,itws:963916,Dialoghi tra il Gran Me e il piccolo me: La vigilia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0170,hold_no_direct_scan_link,work_root,1,51638,itws:22775,"Dialogo di Camillo Agrippa milanese sopra la generatione de venti, baleni, tuoni, fulgori, fiumi, laghi, valli, & montagne",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0171,hold_no_direct_scan_link,work_root,1,6114,itws:66332,"Dilettissima figlia, al mondo sola",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0172,hold_no_direct_scan_link,work_root,1,3496,itws:5926,"Disciplina di alcuni punti di diritto marittimo - Dichiarazione, Parigi, 16 aprile 1856",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0173,hold_no_direct_scan_link,work_root,1,794052,itws:12711,Discorsi sopra la prima Deca di Tito Livio,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0174,hold_no_direct_scan_link,work_root,1,30784,itws:71670,Discorso delle cose fiorentine dopo la morte di Lorenzo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0175,hold_no_direct_scan_link,work_root,1,8887,itws:71599,Discorso fatto al Magistrato dei Dieci sopra le cose di Pisa,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0176,hold_no_direct_scan_link,work_root,1,1499,itws:35658,Distretto core e amoruso,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0177,hold_no_direct_scan_link,work_root,1,1397,itws:5947,"Divieto di impiegare proiettili destinati unicamente a sviluppare gas asfissianti e deleteri - Dichiarazione, L'Aja, 29 luglio 1899",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0178,hold_no_direct_scan_link,work_root,1,745034,itws:1548,Divina Commedia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0179,hold_no_direct_scan_link,work_root,1,27040,itws:106377,Dizionario Topografico-Storico degli Stati Estensi,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0180,hold_no_direct_scan_link,work_root,1,1596,itws:92382,Do mi sol... la do mi...,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0181,hold_no_direct_scan_link,work_root,1,6397,itws:75730,Documenti per la storia dell'arte senese,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0182,hold_no_direct_scan_link,work_root,1,2254,itws:36997,Dogliosamente e con gran malenanza,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0183,hold_no_direct_scan_link,work_root,1,966,itws:63795,"Dolente, lasso, già non m'asecuro",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0184,hold_no_direct_scan_link,work_root,1,2705,itws:763143,"Domna, tant vos ai preiada",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0185,hold_no_direct_scan_link,work_root,1,4134,itws:61689,Donna de Paradiso,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0186,hold_no_direct_scan_link,work_root,1,2846,itws:35663,"Donna, audite como",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0187,hold_no_direct_scan_link,work_root,1,2586,itws:36552,"Donna, di voi mi lamento",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0188,hold_no_direct_scan_link,work_root,1,500,itws:64755,"Donna, il cantar soave",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
