object_id,title,authors,assigned_role,audited_route,source_audit_status,source_audit_flags,decision,final_role,cleaning_policy,included_characters,duplicate_of_object_id,reason,landing_page_url,tei_sha256
bibit000155,Pisa illustrata nelle arti del disegno,"Da Morrona, Alessandro",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,600471,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000155,804c1a65870db921a76bd7e54afd2e7f72d4003d9be099e3d302274909ab4f2a
bibit000062,Così fan tutte,"Da Ponte, Lorenzo",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,64282,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000062,6dacf4c2625fb4acfd1ceda3610097ba9e4d49b72335911126b404d947140b71
bibit000208,Don Giovanni,"Da Ponte, Lorenzo",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,57283,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000208,75825fff0d95331ae3c12a9732f29c075957712f4ca1417d59224d6db808beb9
bibit000933,Le nozze di Figaro,"Da Ponte, Lorenzo",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,75713,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000933,1407c35ebd9f989e715e220bad23228f15b41302c0bb944a3a2d2a7faa1d737d
bibit000844,Tre lettere,"Da Porto, Luigi",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,17779,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000844,799a23a17fbb8ccba960134e1026ba15f025e09fdf38b2a8f70bd4b0eaa45c47
bibit001514,Comedia de Timon greco,"Dal Carretto, Galeotto",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,41914,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001514,d140e80f66ee577b81321d95c576d3de23091f34d97d36a2dabf054407943062
bibit000777,Noze de Psiche e Cupidine,"Dal Carretto, Galeotto",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,92694,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000777,4cd5dafbd272fbd412e8964319bfaec65e06dac66b7fb305187238c01034c715
bibit001158,Della poetica,"Daniello, Bernardino",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,158073,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001158,dbf30180a51669874b17884e2f4eb1b5532a4453b6e11ee686c40ee712a89f99
bibit000785,Lettere alla moglie Margherita,"Datini, Francesco",historical_general,historical_general,review_required,review_editorial_brackets,activate_core_with_bracket_cleanup,historical_general,strip_editorial_square_delimiters_and_labels,449806,,retain supplied historical text while removing editorial bracket notation,http://www.bibliotecaitaliana.it/scheda/bibit000785,b88957dd622ac4eae4f13db5a75e75cdd07706a4e2caadbcbabe67656ff8e7d6
bibit000193,Difesa della lingua italiana,"De Luca, Giambattista",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,76906,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000193,1b6df77289c3268d751ed565e6f186aa22d6bdc376bd9448145825e7d35ef408
bibit000149,Due Discorsi,"Del Bene, Giulio",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,61152,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000149,1494c13555b6cfae37e64f77d068fa663e7ce223b846cbb8b0109ccaa7e42074
bibit001164,"Dialogo morale nel quale si esamina, se siano di maggior pregio l'armi, o le lettere","Della Barba, Pompeo",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,34047,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001164,68b5d920e29e8110b2e4fe49b728a60b0f909352ccd66b4a05e12cacef534fc5
bibit000156,Capitoli,"Della Casa, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,21853,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000156,c32e92f534d44bcb54f8589f074f5fe627f91e6f6e6ff2d671f5c7af7caecac7
bibit000619,Il Galateo,"Della Casa, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,128083,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000619,039f81702d8edd914fd952fc51a29474e6971159cc6f61dd8adad3b2aa0059e6
bibit001642,Orazione a Carlo V,"Della Casa, Giovanni",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,35935,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001642,65498b53cc8668e1f3c45b28318159554c0a8811cd708b4458745bfb0ca07c31
bibit001116,La reina di Scozia,"Della Valle, Federico",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,80371,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001116,84a499f79c2e5448980544cff67fdbc1a8d9cb47aa828d54f4e715342e67b4d2
bibit000178,Breve trattato dell'oratore,"Denores, Giason",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,68483,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000178,569ad064a38c616c77507c3db3c446303f8307a58fe2884a6505ea522f9d402a
bibit000177,"Discorso intorno a que' principii, cause et accrescimenti che la comedia, la tragedia et il poema eroico ricevono dalla filosofia morale e civile e da'governatori delle republiche","Denores, Giason",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,101534,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000177,c0b2a72f7062399db60bbbf9a902f7714ce35fe3b4470bc3a31ffc9057fd9746
bibit000884,L'amore prigioniero,"Di Leo, Mario",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,78356,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000884,9786633c0e75b1e7d7b07aaf136dd58c4c5cf782f1b2292922dd1fd8abb4eb7b
bibit000361,Dialogo della istitutione delle donne,"Dolce, Lodovico",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,232952,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000361,8e4f0d3311292d92242b37fba52faade3f9e943efa8fb278fce9ccfce3eb4abf
bibit001117,Marianna,"Dolce, Lodovico",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,111565,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001117,7474ccc3203874ad0b2452dea7999ea31b76cc0f8cf33c09565981f4c74bb672
bibit001165,Relazione di Germania (1708),"Dolfin, Daniele",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,95792,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001165,bd3b563d101e0de5b544fcfa28567ceea05527e96972638f89e26e3137bfbde5
bibit000561,Relazione di Germania (1725),"Donado, Francesco",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,39860,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000561,921dfca0418318b25227eff8479be8efc5a692e7440c34752815e407382d69f6
bibit000706,Relazione di Costantinopoli (1684),"Donado, Giambattista",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,135011,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000706,3b127f74297c2ba5fb7427b6fed554aa4241c5eebd3b8449bd5e2440f8943699
bibit000416,Aristodemo,"Dottori, Carlo de'",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,101506,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000416,6f5564ef07cd4c60744d7218141271a41e40bd6770ba3905a4639d09e4b5d5b9
bibit000802,La Cecaria,"Epicuro, Marc'Antonio",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,57570,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000802,4708d7efd31951688947b3a30e32ad0ad402a19552decfa287d72aff7e74c9cd
bibit000180,Mirzia,"Epicuro, Marc'Antonio",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,67276,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000180,68ed33f5708e5e38aa59c7e2d1bd0468580153fb54d37f1d235eb0a990aed2e5
bibit000923,Libro de natura de amore (ms.),"Equicola, Mario",historical_general,historical_general,review_required,note_multilingual_metadata;review_editorial_brackets,activate_core_with_bracket_cleanup,historical_general,strip_editorial_square_delimiters_and_labels,563219,,retain supplied historical text while removing editorial bracket notation,http://www.bibliotecaitaliana.it/scheda/bibit000923,f82ddd5c20cfa26d09789d3e2c2862d925c917e7e4d8d00e4a724f0ef7f323b9
bibit001438,Relazione di Germania (1738),"Erizzo, Nicolò",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,207946,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001438,2e80e3a58ca9578d805f105720a2c24af53105f1921ee98ad3a3534f27a3f7a0
bibit000182,El libro dell'amore,"Ficino, Marsilio",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,261541,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000182,e8aa69c39d7ab525d87ae9ec40b0c0a971e19c04272caf70f3e2209633ef3d52
bibit000307,Trattato di architettura,Filarete (Antonio Averlino detto il),historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,1254230,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000307,a299513fb73ff825ab66b694737299669b6505082fee93b9dedc902b81ed7b24
bibit000386,Il palazzo Turchi-Trotti-Di Bagno.Elenco degli ambienti e dei quadri all'interno del palazzo del 1813,"Finotti, P.G.",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,5799,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000386,b42bfbf7647dc5049f6c137461a04dfbf9bf9dbf7c2ec7f5af00724cda3839bc
bibit001294,Il palazzo Turchi-Trotti-Di Bagno.Elenco degli ambienti e dei quadri presenti nel palazzo al 1796,"Fioretti, D.",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,11059,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001294,822c218982f1d9c2d2d94b70124f0e0b57b120d8674a4ab7e6ad3934c331ade4
bibit001052,La Lucilla costante,"Fiorillo, Silvio",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,214087,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001052,713f9d87cc09b619510757e2937642e18f317c1d92f975de20bd6ac2af49865a
bibit001081,Dialogo delle bellezze delle donne intitolato Celso,"Firenzuola, Agnolo",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,121202,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001081,a5eeee2c3031ab695c742ddaccfb6da65ca47b9428e4b366ca96a9f4b9ce2583
bibit000183,Ragionamenti,"Firenzuola, Agnolo",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,252975,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000183,11be20c3e58af49a1038c5ba23acaf34d85961f0726f1b3769c6d8bf0d9f83b0
bibit000415,Regole grammaticali della volgar lingua,"Fortunio, Giovanni Francesco",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,156533,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000415,5370e422c0904088849ed54d9f7682ed00347670a826caa409995214979fdc96
bibit001042,Legazione di Francia di Antonio Foscarini (1608-1611),"Foscarini, Antonio",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,11807,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001042,86ebaa9e679616aab2b1e3dfb41477202d440f3a4f0c183d764410321e032439
bibit001599,Relazione di Germania (1736),"Foscarini, Marco",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,131716,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001599,ecbed4d2c33ddf5e6cba5cd197b0333461220c6e7c420c65f9cc9357e0657403
bibit001077,Relazione di Costantinopoli (1793),"Foscarini, Nicolò",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,25824,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001077,9b298d4ca74ab2d2bbf2ca065dcc72eb8bf01dce9499418f0fac97feb8b26d76
bibit001605,Ambasciata straordinaria di Costantinopoli (1641),"Foscarini, Pietro",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,35505,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001605,34947ec8d8351574c8b737470bf61afdcf3610e13852e9d1715334c7ac17b4c0
bibit001678,Relazione di Costantinopoli (1641),"Foscarini, Pietro",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,71103,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001678,c093f1fd3ad785bd4c2392dfa5b1a36e45eaebf63715d20bfe9052e95bf24786
bibit001192,Relazione di Francia (1683),"Foscarini, Sebastiano",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,189104,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001192,a945f40df97f13fb49db59384eabfe939d6f36b4bd82a04c8865c6299c58970e
bibit001118,Ricciarda,"Foscolo, Ugo",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,55364,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001118,eb31f412fcc66cfb2d5ecf1a56b16679ccd463585710d0ba28d668f7ec72aab4
bibit000185,Tieste,"Foscolo, Ugo",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,59194,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000185,786cb534bb15be01c9369b8e7ed7da958213c70bfe5c00b59e657b71249c488e
