scan_rights_id,scan_title,index_url,index_revision_id,commons_file_title,commons_description_url,commons_page_id,index_author,index_editor,index_translator,index_illustrator,index_publisher,index_city,index_year,index_source,commons_artist,commons_credit,commons_license_short_name,commons_license_code,commons_usage_terms,commons_copyrighted,commons_attribution_required,commons_categories,site_license,site_license_url,underlying_work_evidence,edition_rights_evidence,scan_file_rights_evidence,required_notice,modification_notice,downstream_note,evidence_retrieved_utc,rights_decision,rights_reason
itws-scan:246754,Delle strade ferrate e della loro futura influenza in Europa.djvu,https://it.wikisource.org/wiki/Indice:Delle_strade_ferrate_e_della_loro_futura_influenza_in_Europa.djvu,2841074,File:Delle strade ferrate e della loro futura influenza in Europa.djvu,https://commons.wikimedia.org/wiki/File:Delle_strade_ferrate_e_della_loro_futura_influenza_in_Europa.djvu,17074239,Antonio Piola,,,,Stamperia Reale,Torino,1838,{{IA|dellestradeferr00piolgoog}},Antonio Piola,"Internet Archive (and some pages kindly presented by Biblioteca Manfrediana, Faenza)",Public domain,pd,Public domain,False,false,History of rail transport in Italy|PD-old-100-expired|PD-scan (PD-old-100-expired)|DjVu files in Italian|Technology in the 1830s|CC-PD-Mark|PD-old missing SDC copyright status|Books by Antonio Piola|1838 books in Italian|Stamperia Reale (Turin)|1838 books from Turin,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1838; author=Antonio Piola; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Stamperia Reale,https://commons.wikimedia.org/wiki/File:Delle_strade_ferrate_e_della_loro_futura_influenza_in_Europa.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:325512,Delli componimenti diversi di Carlo Goldoni 1.djvu,https://it.wikisource.org/wiki/Indice:Delli_componimenti_diversi_di_Carlo_Goldoni_1.djvu,2689688,File:Delli componimenti diversi di Carlo Goldoni 1.djvu,https://commons.wikimedia.org/wiki/File:Delli_componimenti_diversi_di_Carlo_Goldoni_1.djvu,28911449,Carlo Goldoni,,,,Giambatista Pasquali,Venezia,1764,{{IA|DelliComponimentiDiversiDiCarloGoldoni1}},Carlo Goldoni,Internet Archive identifier: DelliComponimentiDiversiDiCarloGoldoni1,Public domain,pd,Public domain,False,false,Author died more than 100 years ago public domain images|DjVu files in Italian|Scans from the Internet Archive/unverified|Images with extracted images|CC-PD-Mark|DjVu files in Venetian|Scans from the Internet Archive|PD-old missing SDC copyright status|Giambatista Pasquali,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1764; author=Carlo Goldoni; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Giambatista Pasquali,https://commons.wikimedia.org/wiki/File:Delli_componimenti_diversi_di_Carlo_Goldoni_1.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:170256,Dello squadro-1625.pdf,https://it.wikisource.org/wiki/Indice:Dello_squadro-1625.pdf,2848561,File:Dello squadro-1625.pdf,https://commons.wikimedia.org/wiki/File:Dello_squadro-1625.pdf,10282621,Muzio Oddi,,,,Bartolomeo Fobella,Milano,1625,{{GB|t6w2AAAAMAAJ}},Muzio Oddi,https://books.google.com/books?id=t6w2AAAAMAAJ,Public domain,pd,Public domain,False,false,Author died more than 100 years ago public domain images|Files uploaded by Yann Forget|PD-scan (PD-old-100)|Files with derivative versions|Scans from Google Books|CC-PD-Mark|Dello squadro-1625,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1625; author=Muzio Oddi; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Bartolomeo Fobella,https://commons.wikimedia.org/wiki/File:Dello_squadro-1625.pdf,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:953035,"Denza - Meteore cosmiche, Treves, Milano, 1869.pdf","https://it.wikisource.org/wiki/Indice:Denza_-_Meteore_cosmiche,_Treves,_Milano,_1869.pdf",3597489,"File:Denza - Meteore cosmiche, Treves, Milano, 1869.pdf","https://commons.wikimedia.org/wiki/File:Denza_-_Meteore_cosmiche,_Treves,_Milano,_1869.pdf",157237980,Francesco Denza,,,,E. Treves e C. editori,Milano,1869,{{IA|bub_gb_QNK0GpGz7mwC}},Francesco Denza,Internet Archive identifier: bub_gb_QNK0GpGz7mwC,Public domain,pd,Public domain,False,false,1869 books|PD-old-100-expired|PD-scan (PD-old-auto-expired)|Scans from the Internet Archive/unverified|Scanned Italian texts|Italian Wikisource books|CC-PD-Mark|Scans from the Internet Archive|Books without Wikidata item|PD-old missing SDC copyright status|Books by Francesco Denza|Italian-language PDF files,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1869; author=Francesco Denza; Commons license=Public domain,editor=; translator=; illustrator=; publisher=E. Treves e C. editori,"https://commons.wikimedia.org/wiki/File:Denza_-_Meteore_cosmiche,_Treves,_Milano,_1869.pdf",Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:339934,Descrizione della patria del Friuli.djvu,https://it.wikisource.org/wiki/Indice:Descrizione_della_patria_del_Friuli.djvu,2689339,File:Descrizione della patria del Friuli.djvu,https://commons.wikimedia.org/wiki/File:Descrizione_della_patria_del_Friuli.djvu,30794002,Marin Sanudo il Giovane,,,,Premiata Tipografia di Pietro Naratovich,Venezia,1853,{{GB|ta4AAAAAcAAJ}},Marino Sanuto,[1],Public domain,pd,Public domain,False,false,Author died more than 100 years ago public domain images|History of Friuli-Venezia Giulia|PD-scan (PD-old-100)|DjVu files in Italian|Images with extracted images|CC-PD-Mark|PD-old missing SDC copyright status,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1853; author=Marin Sanudo il Giovane; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Premiata Tipografia di Pietro Naratovich,https://commons.wikimedia.org/wiki/File:Descrizione_della_patria_del_Friuli.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:191858,Descrizione delle medaglie dei Nômi.djvu,https://it.wikisource.org/wiki/Indice:Descrizione_delle_medaglie_dei_N%C3%B4mi.djvu,2848419,File:Descrizione delle medaglie dei Nômi.djvu,https://commons.wikimedia.org/wiki/File:Descrizione_delle_medaglie_dei_N%C3%B4mi.djvu,12257405,Giulio Cordero di San Quintino,,,,R. Museo di Torino,Torino,1823,[http://openlibrary.org/books/OL14003557M/Descrizione_delle_medaglie_dei_N%C3%B4mi openlibrary.org],Giulio Cordero di San Quintino,https://openlibrary.org/books/OL14003557M/Descrizione_delle_medaglie_dei_N%C3%B4mi,Public domain,pd,Public domain,False,false,PD-old-100-expired|PD-scan (PD-old-100-expired)|DjVu files in Italian|CC-PD-Mark|Books without Wikidata item|Descrizione delle medaglie dei Nômi,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1823; author=Giulio Cordero di San Quintino; Commons license=Public domain,editor=; translator=; illustrator=; publisher=R. Museo di Torino,https://commons.wikimedia.org/wiki/File:Descrizione_delle_medaglie_dei_N%C3%B4mi.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:238152,Descrizione di un servizio telegrafico speciale.djvu,https://it.wikisource.org/wiki/Indice:Descrizione_di_un_servizio_telegrafico_speciale.djvu,2841075,File:Descrizione di un servizio telegrafico speciale.djvu,https://commons.wikimedia.org/wiki/File:Descrizione_di_un_servizio_telegrafico_speciale.djvu,15554841,Anonimo,,,,Società Italiana di Fisica,Pisa,1855,{{GB|bgKrAAAAIAAJ}},AnonymousUnknown author,"Società Italiana di Fisica, Il Nuovo Cimento, Pisa, 1855, pag. 160-166",Public domain,pd,Public domain,False,false,History of rail transport in Italy|Author died more than 100 years ago public domain images|1855 books|DjVu files in Italian|CC-PD-Mark|PD-old missing SDC copyright status|Published in Pisa,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1855; author=Anonimo; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Società Italiana di Fisica,https://commons.wikimedia.org/wiki/File:Descrizione_di_un_servizio_telegrafico_speciale.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:239722,Di una grande strada a rotaie di ferro nel Regno di Napoli.djvu,https://it.wikisource.org/wiki/Indice:Di_una_grande_strada_a_rotaie_di_ferro_nel_Regno_di_Napoli.djvu,2841089,File:Di una grande strada a rotaie di ferro nel Regno di Napoli.djvu,https://commons.wikimedia.org/wiki/File:Di_una_grande_strada_a_rotaie_di_ferro_nel_Regno_di_Napoli.djvu,15706841,Anonimo,,,,"Annali universali di statistica economia pubblica, storia, viaggi e commercio",Milano,1836,{{GB|qpcAAAAAMAAJ}},AnonymousUnknown author,"Annali universali di statistica, economia pubblica, storia, viaggi e commercio, Vol. L, 1836, pagg. 154-160",Public domain,pd,Public domain,False,false,History of rail transport in Italy|Author died more than 100 years ago public domain images|1836 books|DjVu files in Italian|CC-PD-Mark,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1836; author=Anonimo; Commons license=Public domain,"editor=; translator=; illustrator=; publisher=Annali universali di statistica economia pubblica, storia, viaggi e commercio",https://commons.wikimedia.org/wiki/File:Di_una_grande_strada_a_rotaie_di_ferro_nel_Regno_di_Napoli.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:192337,Di una nuova linea per la strada ferrata lombardo-veneta.djvu,https://it.wikisource.org/wiki/Indice:Di_una_nuova_linea_per_la_strada_ferrata_lombardo-veneta.djvu,2841079,File:Di una nuova linea per la strada ferrata lombardo-veneta.djvu,https://commons.wikimedia.org/wiki/File:Di_una_nuova_linea_per_la_strada_ferrata_lombardo-veneta.djvu,12273170,Carlo Cattaneo,,,,,Milano,1837,[http://emeroteca.braidense.it Emeroteca Braidense],Carlo Cattaneo,Emeroteca Braidense,Public domain,pd,Public domain,False,false,History of rail transport in Italy|Milan–Venice railway|Author died more than 100 years ago public domain images|1837 books|PD-scan (PD-old-100)|CC-PD-Mark|Books by Carlo Cattaneo|It Wikisource book djvu,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1837; author=Carlo Cattaneo; Commons license=Public domain,editor=; translator=; illustrator=; publisher=,https://commons.wikimedia.org/wiki/File:Di_una_nuova_linea_per_la_strada_ferrata_lombardo-veneta.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:217500,Di una strada ferrata da Lucca a Reggio di Modena.djvu,https://it.wikisource.org/wiki/Indice:Di_una_strada_ferrata_da_Lucca_a_Reggio_di_Modena.djvu,3565728,File:Di una strada ferrata da Lucca a Reggio di Modena.djvu,https://commons.wikimedia.org/wiki/File:Di_una_strada_ferrata_da_Lucca_a_Reggio_di_Modena.djvu,14754580,Giovanni Antonelli,,,,Tipografia Calasanziana,Firenze,1852,{{Scansione utente}},Giovanni Antonelli,Self-scanned,Public domain,pd,Public domain,False,false,History of rail transport in Italy|1852 books|PD-Art (PD-old-70)|PD-Art (PD-old default)|DjVu files in Italian|CC-PD-Mark|Giovanni Antonelli,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1852; author=Giovanni Antonelli; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Tipografia Calasanziana,https://commons.wikimedia.org/wiki/File:Di_una_strada_ferrata_da_Lucca_a_Reggio_di_Modena.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:78799,Dialoghetti MCL 1831.pdf,https://it.wikisource.org/wiki/Indice:Dialoghetti_MCL_1831.pdf,2857886,File:Dialoghetti MCL 1831.pdf,https://commons.wikimedia.org/wiki/File:Dialoghetti_MCL_1831.pdf,11304902,Monaldo Leopardi,,,,Tipografia Nobili,Pesaro,1832,{{OPAL|miscellanea|image4029}},Monaldo Leopardi,Opal,Public domain,pd,Public domain,False,false,Opal libri antichi|Dialoghetti sulle materie correnti nell'anno 1831|PD-old-70-expired|CC-PD-Mark,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1832; author=Monaldo Leopardi; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Tipografia Nobili,https://commons.wikimedia.org/wiki/File:Dialoghetti_MCL_1831.pdf,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:106382,Dieci lettere di Publio Virgilio Marone.djvu,https://it.wikisource.org/wiki/Indice:Dieci_lettere_di_Publio_Virgilio_Marone.djvu,2848538,File:Dieci lettere di Publio Virgilio Marone.djvu,https://commons.wikimedia.org/wiki/File:Dieci_lettere_di_Publio_Virgilio_Marone.djvu,6993337,Saverio Bettinelli,,,,Modesto Fenzo,Venezia,1758,{{OPAL|miscellanea|ScansioneGIII310}},Saverio Bettinelli,OPAL,Public domain,pd,Public domain,False,false,PD-old-100-expired|DjVu files in Italian|CC-PD-Mark|Books without Wikidata item|Dieci lettere di Publio Virgilio Marone,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1758; author=Saverio Bettinelli; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Modesto Fenzo,https://commons.wikimedia.org/wiki/File:Dieci_lettere_di_Publio_Virgilio_Marone.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:326831,Difesa del sig. Raffaele Colarusso.djvu,https://it.wikisource.org/wiki/Indice:Difesa_del_sig._Raffaele_Colarusso.djvu,2839484,File:Difesa del sig. Raffaele Colarusso.djvu,https://commons.wikimedia.org/wiki/File:Difesa_del_sig._Raffaele_Colarusso.djvu,29559089,Biagio Camagna,,,,Tipografia Siclari,Reggio Calabria,1888,{{GB|DzwLAAAAYAAJ}},Biagio Camagna,books.google.com,Public domain,pd,Public domain,False,false,PD US|Books without Wikidata item|Books by Biagio Camagna,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1888; author=Biagio Camagna; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Tipografia Siclari,https://commons.wikimedia.org/wiki/File:Difesa_del_sig._Raffaele_Colarusso.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
