routing_id,source_unit_id,reference_unit_id,candidate_id,source_group,source_title,poem_author,character_start,character_end,line_count,source_text_sha256,cleaned_character_count,cleaned_sha256,form_evidence,language_evidence,overlap_reference_ids,routing_decision,final_role,activation_status
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_0957,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_0957,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,910866,911605,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,739,613abb54c78a710ed0fa6f919fcabae557701d231bc7e3f2195033a66c75b973,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_0984,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_0984,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,929104,929884,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,780,59a58c5d24b43c369fe42798c2468cf854d8b53c58dfdc86b55926cb3e49c2da,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1007,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1007,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,949410,950264,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,854,a26ced4a0b16c8d4e9ac295638910d0659b7bd18040ae24d7495b8af70ec39db,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1094,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1094,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1043337,1044100,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,763,b844b0356b67c3a9ef7058c90725239e432007dce49a06b9eab726758fad1e76,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1095,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1095,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1044101,1044865,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,764,9488cc3e0cbe76b4f93ea1bd238870601d45b2c417dff2bf5b13e4361698eeb8,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1144,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1144,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1104648,1105394,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,746,386706bd7c9ab961fbdec985246a158997204a97b18dc7bce5aec37cb716ea3b,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1216,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1216,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1159834,1160566,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,732,29395a614f64501a15aade563d6b4c7275c8f299cb17d64e39a4fe2e61fc0f0c,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1249,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1249,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1191510,1192353,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,843,9c2fd0bbcb001bb514a4039db75a0179bc8add79698334de08a676abea32be91,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1285,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1285,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1237186,1237993,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,807,0213001d80a926bac6b414e01a8dadbcc7fb5a81f2cec47c66cfb717bfad759c,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1415,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1415,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1365612,1366446,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,834,467762a4b0f62eb7186ca0c6fcc58aa7eb3011a54f40f0500e027d9fcd0b655f,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1458,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1458,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1403334,1404097,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,763,423eb702182096c91276259455b437574f01339e2481dc98729dc7881fef8d4f,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1514,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1514,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1455113,1455944,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,831,7a785044e52feab6066fc8162086d2d33f11b09b5306068cf8d2179345b25170,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1519,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1519,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1458412,1459199,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,787,1c237c9dbb44b05140c9c1ce63dd42a7ff04e64201143ce0715c8e4b89b7c114,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1532,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1532,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1467205,1468029,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,824,515c775cd12851228e9fd0e86ae96b55f00131bafaab052b4960b8750e4ee241,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1546,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1546,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1483015,1483816,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,801,4d89f6aafa21139d5d902ca8ed797a2e038ed7314fcc3c0e9a5354ef2492306d,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1566,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1566,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1504660,1505444,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,784,58bbd18c008c1ef9026aa6549e984f169510e5ffcd0d1d71f68e5210bf98a121,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1572,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1572,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1510135,1511005,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,870,63d5243104f2e68a0a58d2b132dd3a1da41f1ff43116afb1c68ff63a402e4c23,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1609,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0I,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0I:block_1609,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia del diritto Vol.II,Antonio Rosmini,1554253,1555076,14,9a20d9d08a4b034ebae4b20a4fcf99fe5f70d46adfa04f62981192315ae52804,823,151aecab596c6fba240a2d73902fb5b997d66520212d2c7a87cb5a58839c581b,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0073,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0073,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,88948,89761,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,813,3b44f346f7044cbf712acd2d68f4400c9b07e74a257a8a1f758e514c9f28223b,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0207,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0207,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,249256,250148,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,892,0b8f0d9e25154fe6ae6cb017a793ae83d51aa94c167496025091a28bcf640c50,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0218,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0218,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,259168,259945,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,777,7dbbed7d00123f983d97457aadac8aa4b575cfa204b13c2569645e119483008f,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0222,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0222,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,263732,264532,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,800,31b3a1ddc1a28ddf66181a00977dbae7be21b424570f1c2bf67d113ba12cf81e,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0245,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0245,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,296788,297538,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,750,aa55c2d28c6152ed3cfa36256436d0b94dd389fa5998ad626d46e414e8907fcc,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0263,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0263,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,319023,319830,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,807,c97f8db0bf84e6107c6fe7b30f00aff2dd152e59bcea9456353fee39698cf389,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0267,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0267,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,324305,325124,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,819,42357e86bab554a68c3c5effc25928d43f54a5e26d3020635a9a453bdf7cc2c9,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0299,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0299,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,376330,377176,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,846,f58b44bb45383ec315e19f14fe5b7697d0372c3371580526815d0bfda4c6b8e1,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0329,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0329,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,413884,414713,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,829,8933b3277a99fe984a3095f48778c961aee327e77c39dd9b3fe2321eb8bb1e01,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0403,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0403,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,504755,505583,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,828,c72e5a263031c828fd69298a3c9b1a43a3fc57fcb3d6a4a7c23e64d1e3f2a3ec,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0420,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0420,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,523802,524613,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,811,adab43f79149530732c8a627b856d3eb3cde705b9ef73851c0287513e252890e,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0428,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0428,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,531977,532831,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,854,ca3eb78146283595a079c102ffe9a13c3bd7133279175a3815f06211f80eceb3,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0555,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0555,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,685327,686169,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,842,4cd4d000959497903e23369e20a4f0edbc7b4983be578ba2199327bdc7b052d1,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0567,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0567,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,700351,701179,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,828,43440a2aef33c13b36177df2bcb82f1f41fed234e2978b8d50261fd57985b1bd,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0612,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R0J,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R0J:block_0612,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Filosofia della politica,Antonio Rosmini,756472,757288,14,82a873bff0058c764d27d2e26ffa848d3899717c5fcef0c990f4bbadcd7a17e1,816,1500656221b09bd4101e478bc73c2ab6c172223ad906baeccd0365b098a682d6,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
