object_id,title,authors,periods,genres,assigned_role,route,audit_status,audit_flags,duplicate_of_object_id,cache_status,tei_sha256,body_characters,candidate_safe_characters,routed_training_characters,residual_characters,non_sonnet_verse_characters,explicit_sonnet_count,structural_14_line_candidate_count,structural_sonnet_variant_count,eligible_new_sonnet_count,held_out_text_hits,bracketed_text_markers,editorial_reference_markers,digital_title,digital_authors,source_titles,source_editors,source_publisher,source_publication_place,source_publication_date,source_identifier,availability,tei_languages,tei_genres,revision_count,landing_page_url,xml_url,error
bibit000716,Saul,"Alfieri, Vittorio",700,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,4d7e4523ce6c2df8b75b711930fb3cb22910f4ed78101de9a70fd9c4f0972362,67248,67248,67248,67248,0,0,0,0,0,,0,0,Saul,Vittorio Alfieri,Tragedie;Don Garzia ; Saul ; Agide ; Sofonisba ; Bruto primo ; Mirra ; Bruto secondo,"Toschi, Luca",Sansoni,Firenze,1985,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,852.6 - Letteratura drammatica italiana. 1748-1814.;Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit000716,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000716,
bibit000681,Sofonisba,"Alfieri, Vittorio",700,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,fd83b50bf1ac7b48852697e883a3cbcae3c09ef99cf5d2168973ef382544b7c9,47775,47182,47182,47775,0,0,1,0,0,,0,0,Sofonisba,Vittorio Alfieri,Tragedie;Don Garzia ; Saul ; Agide ; Sofonisba ; Bruto primo ; Mirra ; Bruto secondo,"Toschi, Luca",Sansoni,Firenze,1985,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,852.6 - Letteratura drammatica italiana. 1748-1814;Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit000681,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000681,
bibit000880,Timoleone,"Alfieri, Vittorio",700,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,f7ecd7d5bf55df342f2553e4b36730d58e1042394c41de88a7a3faed552865ce,56980,56980,56980,56980,0,0,0,0,0,,0,0,Timoleone,Vittorio Alfieri,Tragedie;Oreste ; Rosmunda ; Ottavia ; Timoleone ; Merope ; Maria Stuarda ; La congiura de'Pazzi,"Toschi, Luca",Sansoni,Firenze,1985,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,852.6 - Letteratura drammatica italiana. 1748-1814;Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit000880,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000880,
bibit001408,Virginia,"Alfieri, Vittorio",700,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,e8e70e2be23c998a25650c2d61874ed419f8d59a8deda15e9e5ebe069d7d119b,62104,62104,62104,62104,0,0,0,0,0,,0,0,Virginia,Vittorio Alfieri,Tragedie;Filippo ; Polinice ; Antigone ; Virginia ; Agamennone,"Toschi, Luca",Sansoni,Firenze,1985,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,852.6 - Letteratura drammatica italiana. 1748-1814;Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit001408,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001408,
bibit000012,Vita,"Alfieri, Vittorio",700,Memorialistica,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,1fa5f6c32e79f8e09484e58b25b850c7f849e8a02b9b25404fbbf4aca39bb869,589439,81499,81499,588953,477,0,1,0,0,,0,1,Vita,Vittorio Alfieri,Vita,"Dossena, Giampaolo",G. Einaudi,Torino,1967,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,928 - BIOGRAFIA. LETTERATI-STORICI;Memorialistica,4,http://www.bibliotecaitaliana.it/scheda/bibit000012,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000012,
bibit000805,Sopra la ricchezza della lingua italiana ne' termini militari,"Algarotti, Francesco",700,Trattati,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,10b0e3e4c105f0e6d66efc3635d7922e1db0980b7a339de0009b205db9511d61,12734,12734,12734,12667,68,0,0,0,0,,0,0,Sopra la ricchezza della lingua italiana ne' termini militari,Francesco Algarotti,Opere del conte Algarotti tom. 1 [-17],,presso Carlo Palese,In Venezia,1791-1794,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Francese,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit000805,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000805,
bibit001673,Convivio,"Alighieri, Dante",300,Trattati,historical_general,historical_general,activation_candidate,,,hit,9db7cdcae69021db39ceb3b44089ccda33577148cf7790a82e8045776bc8016a,404058,404058,404058,387883,16144,0,0,0,0,,12,0,Convivio,Dante Alighieri,Convivio,"Brambilla Ageno, Franca",Le Lettere,Firenze,1995,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001673,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001673,
bibit000018,De vulgari eloquentia,"Alighieri, Dante",300,Trattati,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,8841670222906fa31ec8addaa62258bfa2f8b9f1db5cfefa12f8a243c99a51f9,80554,80554,80554,78662,1840,0,0,0,0,,1,0,De vulgari eloquentia,Dante Alighieri,Opere minori;De vulgari eloquentia ; Monarchia,"Mengaldo, Pier Vincenzo;Nardi, Bruno",R. Ricciardi,Milano [etc.],[1996],,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Francese;Latino;Provenzale,"851.1 - POESIA ITALIANA, PRIMO PERIODO FINO AL 1375;Trattati",5,http://www.bibliotecaitaliana.it/scheda/bibit000018,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000018,
bibit000312,Epistole,"Alighieri, Dante",300,Lettere ed epistolari,historical_general,historical_general,review_required,review_non_italian_language,,hit,f748479c5a4684ee6e44506cc7960c2abdbac91d2dbaffd8b414c87c9389f353,69156,69156,69156,68611,545,0,0,0,0,,0,0,Epistole,Dante Alighieri,Opere minori;Epistole ; Egloge ; Questio de aqua et terra,"Frugoni, Arsenio [et al.]",R. Ricciardi,Milano [ecc.],1996,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",lat,"851.1 - POESIA ITALIANA, PRIMO PERIODO FINO AL 1375;Lettere ed epistolari",4,http://www.bibliotecaitaliana.it/scheda/bibit000312,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000312,
bibit001024,Monarchia,"Alighieri, Dante",300,Trattati,historical_general,historical_general,review_required,review_non_italian_language,,hit,e710cd9e2db9ac18f34542d353b4c6333162515433129edd08426f17e814973f,130873,130873,130873,127072,3804,0,0,0,0,,0,0,Monarchia,Dante Alighieri,Opere minori;De vulgari eloquentia ; Monarchia,"Mengaldo, Pier Vincenzo;Nardi, Bruno",R. Ricciardi,Milano [ecc.],1996,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",lat,"851.1 - POESIA ITALIANA, PRIMO PERIODO FINO AL 1375;Trattati",4,http://www.bibliotecaitaliana.it/scheda/bibit001024,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001024,
bibit001095,Quaestio de aqua et terra,"Alighieri, Dante",300,Trattati,historical_general,historical_general,review_required,review_non_italian_language,,hit,e3529ee50201941babdbbe3bee38079fd146b92f1fdf955eb7513a6189a0f42e,29653,29653,29653,29653,0,0,0,0,0,,0,0,Quaestio de aqua et terra,Dante Alighieri,Opere minori;Epistole ; Egloge ; Questio de aqua et terra,"Frugoni, Arsenio [et al.]",R. Ricciardi,Milano [ecc.],1996,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",lat,"851.1 - POESIA ITALIANA, PRIMO PERIODO FINO AL 1375;Trattati",4,http://www.bibliotecaitaliana.it/scheda/bibit001095,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001095,
bibit000520,Vita nuova,"Alighieri, Dante",200,Narrativa,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,9c53720480cb749e2857603e2f0b793c7d50154955a53aab8d6def89ded2bbde,103316,82609,82609,79430,11060,22,20,0,0,,0,0,Vita nuova,Dante Alighieri,Vita nova,"Gorni, Guglielmo",G. Einaudi,Torino,1996,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita;Latino,"851.1 - POESIA ITALIANA, ORIGINI-1375;Narrativa",4,http://www.bibliotecaitaliana.it/scheda/bibit000520,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000520,
bibit000221,Chiose all' Inferno,"Alighieri, Jacopo",300,"Commenti, traduzioni e volgarizzamenti",historical_general,historical_general,activation_candidate,,,hit,6b4d2b4be4959909d7d3405da24e562532609716cfd591db45da04f2b877b4bd,169728,169728,169728,149940,19615,0,0,0,0,,2,0,Chiose all' Inferno,Jacopo Alighieri,"I commenti danteschi dei secoli XIV, XV e XVI","Procaccioli, Paolo",Lexis Progetti Editoriali,Roma,1999,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,"Commenti, traduzioni e volgarizzamenti",4,http://www.bibliotecaitaliana.it/scheda/bibit000221,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000221,
bibit000020,Il dedalione o ver del poeta,"Ammirato, Scipione",500,Trattati,historical_general,historical_general,activation_candidate,,,hit,24566dcbbe00aacd96325e6f9010b9a901ffede43419ad0c7dce3b6aa43b4226,67941,67941,67941,67533,408,0,0,0,0,,0,0,Il dedalione o ver del poeta,Scipione Ammirato,Trattati di poetica e retorica del Cinquecento;v.,"Weinberg, Bernard",Laterza,Bari,1970-1974,,"Questa risorsa digitale è liberamente accessibile per uso personale o scientifico. Ogni
 uso commerciale è vietato",Italiano,808.009031 - RETORICA E RACCOLTE;Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit000020,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000020,
bibit000674,Le lettere di Gilio de Amoruso,"Amoruso, Gilio de",400,Lettere ed epistolari,historical_general,historical_general,activation_candidate,,,hit,cee463f7c78a2755c58e1368c8b7cac536ae96be2287144800db67b2a09c528a,43463,43463,43463,43463,0,0,0,0,0,,0,0,Le lettere di Gilio de Amoruso,Gilio de Amoruso,"Le lettere di Gilio de Amoruso, mercante marchigiano del primo Quattrocento","Bocchi, Andrea",Niemeyer,Tubingen,1991,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,"457.02 - Lingua italiana. Medio italiano, 1300-1600.;Lettere ed epistolari",4,http://www.bibliotecaitaliana.it/scheda/bibit000674,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000674,
bibit000642,Volgarizzamento del Liber de doctrina loquendi et tacendi di Albertano da Brescia,Andrea da Grosseto,200,"Commenti, traduzioni e volgarizzamenti",historical_general,historical_general,activation_candidate,,,hit,3f0547dacd2dc3668886f6fb62aaaab38c4b4365494c6eda7003759f4d53bf0b,45278,45278,45278,45278,0,0,0,0,0,,13,0,Volgarizzamento del Liber de doctrina loquendi et tacendi di Albertano da Brescia,Andrea da Grosseto,L'edizione del volgarizzamento di Andrea da Grosseto del Liber de doctrina loquendi et tacendi di Albertano da Brescia e il codice G,,,,,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,"Commenti, traduzioni e volgarizzamenti",4,http://www.bibliotecaitaliana.it/scheda/bibit000642,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000642,
bibit001590,Lo schiavetto,"Andreini, Giovan Battista",600,Letteratura teatrale,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,4a3a29429dfde3e8ec23a591333daaccb7b5e082241555766f4ad410cd1ac1d6,225701,225701,225701,224478,1217,0,0,0,0,,0,1,Lo schiavetto,Giovan Battista Andreini,Commedie dei comici dell'arte,"Falavolti, Laura",UTET,Torino,1982,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita;Latino,852.5 - LETTERATURA DRAMMATICA ITALIANA. 1585-1748;Letteratura teatrale,4,http://www.bibliotecaitaliana.it/scheda/bibit001590,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001590,
bibit000021,Cronica,Anonimo romano,300,Testi storici e storiografici,historical_general,historical_general,review_required,note_multilingual_metadata;review_editorial_brackets,,hit,b51408aec2f5b6f6a4c6b5f82896f3a0fb8eaa2967fe3ffb32e9b6d2bb5cea16,366547,366547,366547,366271,272,0,0,0,0,,86,0,Cronica,Anonimo romano,Cronica,"Porta, Giuseppe",Adelphi,Milano,[1979],,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita;Latino,945.632 - ROMA;Testi storici e storiografici,4,http://www.bibliotecaitaliana.it/scheda/bibit000021,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000021,
bibit001008,Educatione Christiana dei figliuoli,"Antoniano, Silvio",500,Trattati,historical_general,historical_general,activation_candidate,,,hit,141b2a901440a7d07f2fcc97bd2c17aae8a03b5c5f1b6029eb76e1bd2e076d4d,967856,967856,967856,967856,0,0,0,0,0,,0,6,Educatione Christiana dei figliuoli,Silvio Antoniano,Silvio Antoniano: per un'Educatione christiana dei figliuoli,,,,,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit001008,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001008,
bibit001664,Dialogo,"Aretino, Pietro",500,Narrativa,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,b7a59cba7ab60c0b1ce9f95aeb137fdf4c1d76ba686e8852549d0b19e80099cd,423851,423851,423851,418231,5601,0,0,0,0,,0,0,Dialogo,Pietro Aretino,Ragionamento e Dialogo,"Procaccioli, Paolo;Borsellino, Nino",Garzanti,Milano,1984,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino;Spagnolo,Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit001664,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001664,
bibit000022,Lettere sull'arte,"Aretino, Pietro",500,Trattati,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,b72f18eac305669744b50cab4da40892a7889bf1ff69101ec6575823bf30e439,1131142,1119313,1119313,1097090,22220,22,0,0,22,,0,0,Lettere sull'arte,Pietro Aretino,Lettere sull'arte,"Camesasca, Ettore",Edizioni del Milione,Milano,1957,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",italiano;latino,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit000022,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000022,
bibit001477,Ragionamento,"Aretino, Pietro",500,Narrativa,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,4f59adfa4b238df8272c6ae53c2e1a68b955517222ba2f103c2b6b9b7f92c1bf,287608,287608,287608,287063,545,0,0,0,0,,0,0,Ragionamento,Pietro Aretino,Ragionamento : Dialogo,"Borsellino, Nino;Procaccioli, Paolo",Garzanti,Milano,1984,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita;Latino;Spagnolo,Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit001477,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001477,
bibit001389,Gynevera de le clare donne,"Arienti, Giovanni Sabadino degli",400,Narrativa,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,f1447a4fae9db5ad8f0baa84d8a8523b82acabad70e1c0dc0b77d325417fd361,358839,358839,358839,358622,217,0,0,0,0,,1,0,Gynevera de le clare donne,Giovanni Sabadino degli Arienti,La tradizione del catalogo delle donne illustri,,,,,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit001389,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001389,
bibit000917,Novelle porretane,"Arienti, Giovanni Sabadino degli",400,Narrativa,historical_general,historical_general,activation_candidate,,,hit,9d3bfddb2298c3974394b5a2893cf2a8d539f91c30f37ac12e238d4ab8154507,747178,746651,746651,745324,1320,1,0,0,1,,0,0,Novelle porretane,Giovanni Sabadino degli Arienti,Le porretane,"Basile, Bruno",,,,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit000917,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000917,
bibit000027,Cassaria,"Ariosto, Ludovico",500,Letteratura teatrale,historical_general,historical_general,activation_candidate,,,hit,7aab3e7974b5463d65f5a871ad6ae6ee423e8aa10bfb225960ffb5963525b82a,92251,92251,92251,92251,0,0,0,0,0,,0,0,Cassaria,Ludovico Ariosto,Opere minori,"Segre, Cesare",R. Ricciardi,Milano [ecc.],1954,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,"851.3 - POESIA ITALIANA, 1492-1542;Letteratura teatrale",4,http://www.bibliotecaitaliana.it/scheda/bibit000027,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000027,
bibit000424,Erbolato,"Ariosto, Ludovico",500,Trattati,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,daafe87983d08572c96aa3e7bea2a1bdd79577ffaf543c12041c423b168f20b3,25589,25589,25589,25589,0,0,0,0,0,,0,0,Erbolato,Ludovico Ariosto,"Tutte le opere;Satire, Erbolato, Lettere","Segre, Cesare;Ronchi, Gabriella",A. Mondadori,Milano,1984,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,Trattati,4,http://www.bibliotecaitaliana.it/scheda/bibit000424,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000424,
bibit000100,Gride fatte pubblicare da Lodovico Ariosto ducale commissario generale in Garfagnana,"Ariosto, Ludovico",500,Documenti,historical_general,historical_general,activation_candidate,note_multilingual_metadata,,hit,7df8d401f5557cd02151dd3662a5c8f1f4f1c79b71ac1275df5bae426ee1f30e,1836,1836,1836,1836,0,0,0,0,0,,0,0,Gride fatte pubblicare da Lodovico Ariosto ducale commissario generale in Garfagnana,Ludovico Ariosto,Tutte le opere;Satire ; Erbolato ; Lettere,"Segre, Cesare;Stella, Angelo",A. Mondadori,Milano,1984,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,Documenti,4,http://www.bibliotecaitaliana.it/scheda/bibit000100,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000100,
